Isin,Year,EG017,EG018,EG030,IS010,Industry,Sum_EG_25,Sum_EG_50,Sum_EG_75
CNE100001TJ4,2017,329.577,821.082,18583.858,134158.541,Automobiles,6.668926305882875,30.304638465071186,35.18589607256676
US5494981039,2017,,,,,Automobiles,6.668926305882875,30.304638465071186,35.18589607256676
TH3545010003,2017,41.234,13.896,642.122,11579.51764,Automobiles,6.668926305882875,30.304638465071186,35.18589607256676
INE260D01016,2017,0.012,1.867,2.172,1140.664,Automobiles,6.668926305882875,30.304638465071186,35.18589607256676
US0395872098,2017,0.002,0.003,0.168,0.127016,Automobiles,6.668926305882875,30.304638465071186,35.18589607256676
US54405Q2093,2017,,,,,Automobiles,6.668926305882875,30.304638465071186,35.18589607256676
US3073597037,2017,,,,,Automobiles,6.668926305882875,30.304638465071186,35.18589607256676
CA35954F1080,2017,0.0,0.0,0.0,0.0,Automobiles,6.668926305882875,30.304638465071186,35.18589607256676
SGXZ55111462,2017,,,,,Automobiles,6.668926305882875,30.304638465071186,35.18589607256676
US88160R1014,2018,172.787,401.403,11754.793,21461.268,Automobiles,7.346746860490175,25.74168269050039,28.252815926355574
CNE100000296,2018,175.167,3172.66,21894.51,130054.707,Automobiles,7.346746860490175,25.74168269050039,28.252815926355574
US50202M1027,2018,0.0,0.0,0.143,0.0,Automobiles,7.346746860490175,25.74168269050039,28.252815926355574
US62914V1061,2018,9.619,26.756,1223.928,4951.171,Automobiles,7.346746860490175,25.74168269050039,28.252815926355574
US3453708600,2018,1419.44,3110.56,0.0,160338.0,Automobiles,7.346746860490175,25.74168269050039,28.252815926355574
US98422D1054,2018,0.135,0.784,0.649,9.706,Automobiles,7.346746860490175,25.74168269050039,28.252815926355574
US7311052010,2018,,,,,Automobiles,7.346746860490175,25.74168269050039,28.252815926355574
CNE100005K77,2018,,,,,Automobiles,7.346746860490175,25.74168269050039,28.252815926355574
CNE100001TJ4,2018,328.387,846.841,22228.407,151920.39,Automobiles,7.346746860490175,25.74168269050039,28.252815926355574
US5494981039,2018,,,,,Automobiles,7.346746860490175,25.74168269050039,28.252815926355574
TH3545010003,2018,39.092,10.46,1045.952,12446.5262,Automobiles,7.346746860490175,25.74168269050039,28.252815926355574
INE260D01016,2018,0.01,1.553,1.51,1642.153,Automobiles,7.346746860490175,25.74168269050039,28.252815926355574
US0395872098,2018,0.002,0.003,0.163,0.094996,Automobiles,7.346746860490175,25.74168269050039,28.252815926355574
US54405Q2093,2018,,,,,Automobiles,7.346746860490175,25.74168269050039,28.252815926355574
US3073597037,2018,,,,,Automobiles,7.346746860490175,25.74168269050039,28.252815926355574
CA35954F1080,2018,0.0,0.0,10.949,0.0,Automobiles,7.346746860490175,25.74168269050039,28.252815926355574
SGXZ55111462,2018,,,,,Automobiles,7.346746860490175,25.74168269050039,28.252815926355574
US88160R1014,2019,173.742,406.062,12682.746,24578.0,Automobiles,5.9462710341238685,26.055830703967942,52.63957078503822
CNE100000296,2019,180.873,2992.157,21880.194,121778.117,Automobiles,5.9462710341238685,26.055830703967942,52.63957078503822
US50202M1027,2019,2.591,16.228,17.896,284.367,Automobiles,5.9462710341238685,26.055830703967942,52.63957078503822
US62914V1061,2019,12.281,34.248,1663.781,7824.904,Automobiles,5.9462710341238685,26.055830703967942,52.63957078503822
US3453708600,2019,1394.7,3037.93,45873.199,155900.0,Automobiles,5.9462710341238685,26.055830703967942,52.63957078503822
US98422D1054,2019,1.933,22.161,169.4,2321.219,Automobiles,5.9462710341238685,26.055830703967942,52.63957078503822
US7311052010,2019,0.421,5.486,92.226,92.415,Automobiles,5.9462710341238685,26.055830703967942,52.63957078503822
CNE100005K77,2019,3.077,2.467,7.483,116.963,Automobiles,5.9462710341238685,26.055830703967942,52.63957078503822
CNE100001TJ4,2019,262.747,758.964,26071.583,174632.722,Automobiles,5.9462710341238685,26.055830703967942,52.63957078503822
US5494981039,2019,0.168,0.971,3.98,4.59,Automobiles,5.9462710341238685,26.055830703967942,52.63957078503822
TH3545010003,2019,44.201,10.882,0.055,14886.86678,Automobiles,5.9462710341238685,26.055830703967942,52.63957078503822
INE260D01016,2019,0.027,1.416,1.144,1701.087,Automobiles,5.9462710341238685,26.055830703967942,52.63957078503822
US0395872098,2019,0.019,0.033,0.637,0.98785,Automobiles,5.9462710341238685,26.055830703967942,52.63957078503822
US54405Q2093,2019,0.0,0.0,0.143,0.0,Automobiles,5.9462710341238685,26.055830703967942,52.63957078503822
US3073597037,2019,,,,,Automobiles,5.9462710341238685,26.055830703967942,52.63957078503822
CA35954F1080,2019,0.0,0.0,10.775,0.0,Automobiles,5.9462710341238685,26.055830703967942,52.63957078503822
SGXZ55111462,2019,,,,,Automobiles,5.9462710341238685,26.055830703967942,52.63957078503822
US88160R1014,2020,167.655,439.394,28037.844,31536.0,Automobiles,5.017310389547764,16.81935008554091,27.417833440208547
CNE100000296,2020,199.406,3945.77,31893.219,153469.184,Automobiles,5.017310389547764,16.81935008554091,27.417833440208547
US50202M1027,2020,10.698,43.091,2320.96,9456.609,Automobiles,5.017310389547764,16.81935008554091,27.417833440208547
US62914V1061,2020,11.081,43.707,1911.087,16257.933,Automobiles,5.017310389547764,16.81935008554091,27.417833440208547
US3453708600,2020,1111.53,2530.11,364491.0,127144.0,Automobiles,5.017310389547764,16.81935008554091,27.417833440208547
US98422D1054,2020,2.801,24.529,1.283,5844.321,Automobiles,5.017310389547764,16.81935008554091,27.417833440208547
US7311052010,2020,0.578,8.203,705.89,610.245,Automobiles,5.017310389547764,16.81935008554091,27.417833440208547
CNE100005K77,2020,5.948,6.584,50.58,631.301,Automobiles,5.017310389547764,16.81935008554091,27.417833440208547
CNE100001TJ4,2020,216.662,691.381,24827.73,176973.004,Automobiles,5.017310389547764,16.81935008554091,27.417833440208547
US5494981039,2020,0.125,0.874,1.856,3.976,Automobiles,5.017310389547764,16.81935008554091,27.417833440208547
TH3545010003,2020,45.305,12.965,0.068,17079.55711,Automobiles,5.017310389547764,16.81935008554091,27.417833440208547
INE260D01016,2020,,,,2005.204,Automobiles,5.017310389547764,16.81935008554091,27.417833440208547
US0395872098,2020,0.036,0.066,1.697,2.176293,Automobiles,5.017310389547764,16.81935008554091,27.417833440208547
US54405Q2093,2020,0.0,0.0,0.143,0.0,Automobiles,5.017310389547764,16.81935008554091,27.417833440208547
US3073597037,2020,0.0,0.0,0.0,0.0,Automobiles,5.017310389547764,16.81935008554091,27.417833440208547
CA35954F1080,2020,,,,,Automobiles,5.017310389547764,16.81935008554091,27.417833440208547
SGXZ55111462,2020,,,,,Automobiles,5.017310389547764,16.81935008554091,27.417833440208547
US88160R1014,2021,185.0,403.0,1954.0,53823.0,Automobiles,2.437341269819308,6.653652488226835,22.924680403681066
CNE100000296,2021,315.61,4903.5,33677.473,216142.395,Automobiles,2.437341269819308,6.653652488226835,22.924680403681066
US50202M1027,2021,11.039,43.844,4685.69,27009.779,Automobiles,2.437341269819308,6.653652488226835,22.924680403681066
US62914V1061,2021,12.416,41.431,7355.908,36136.423,Automobiles,2.437341269819308,6.653652488226835,22.924680403681066
US3453708600,2021,1069.91,2000.13,350525.0,136341.0,Automobiles,2.437341269819308,6.653652488226835,22.924680403681066
US98422D1054,2021,5.892,32.723,3.869,20988.131,Automobiles,2.437341269819308,6.653652488226835,22.924680403681066
US7311052010,2021,0.734,10.839,1131.257,1337.181,Automobiles,2.437341269819308,6.653652488226835,22.924680403681066
CNE100005K77,2021,8.346,6.226,445.171,3132.059,Automobiles,2.437341269819308,6.653652488226835,22.924680403681066
CNE100001TJ4,2021,221.782,552.914,26344.517,175915.6869,Automobiles,2.437341269819308,6.653652488226835,22.924680403681066
US5494981039,2021,0.849,4.297,18.868,27.111,Automobiles,2.437341269819308,6.653652488226835,22.924680403681066
TH3545010003,2021,39.326,13.559,143.502,20558.09664,Automobiles,2.437341269819308,6.653652488226835,22.924680403681066
INE260D01016,2021,,,,2813.761,Automobiles,2.437341269819308,6.653652488226835,22.924680403681066
US0395872098,2021,0.07,0.178,4.492,4.386222,Automobiles,2.437341269819308,6.653652488226835,22.924680403681066
US54405Q2093,2021,0.0,0.0,0.143,0.0,Automobiles,2.437341269819308,6.653652488226835,22.924680403681066
US3073597037,2021,0.0,0.0,0.0,0.0,Automobiles,2.437341269819308,6.653652488226835,22.924680403681066
CA35954F1080,2021,0.0,0.0,11.126,0.0,Automobiles,2.437341269819308,6.653652488226835,22.924680403681066
SGXZ55111462,2021,0.0,0.0,0.143,0.0,Automobiles,2.437341269819308,6.653652488226835,22.924680403681066
US88160R1014,2022,202.0,408.0,41171.0,81462.0,Automobiles,2.4149870123561645,4.097938689123962,41.606203909562765
CNE100000296,2022,550.932,7511.04,46868.655,424060.635,Automobiles,2.4149870123561645,4.097938689123962,41.606203909562765
US50202M1027,2022,20.549,84.185,5778.397,45286.816,Automobiles,2.4149870123561645,4.097938689123962,41.606203909562765
US62914V1061,2022,26.535,91.901,5366.68,49268.561,Automobiles,2.4149870123561645,4.097938689123962,41.606203909562765
US3453708600,2022,1197.74,1565.27,377923.0,158057.0,Automobiles,2.4149870123561645,4.097938689123962,41.606203909562765
US98422D1054,2022,18.024,83.654,4.742,26855.119,Automobiles,2.4149870123561645,4.097938689123962,41.606203909562765
US7311052010,2022,0.47,7.57,1867.82,2461.896,Automobiles,2.4149870123561645,4.097938689123962,41.606203909562765
CNE100005K77,2022,11.149,4.408,3384.771,12384.63,Automobiles,2.4149870123561645,4.097938689123962,41.606203909562765
CNE100001TJ4,2022,210.963,569.541,22936.212,190462.586,Automobiles,2.4149870123561645,4.097938689123962,41.606203909562765
US5494981039,2022,21.365,31.84,367.34,608.181,Automobiles,2.4149870123561645,4.097938689123962,41.606203909562765
TH3545010003,2022,40.854,25.977,247.867,27546.8149,Automobiles,2.4149870123561645,4.097938689123962,41.606203909562765
INE260D01016,2022,0.012,2.754,4.068,5932.573,Automobiles,2.4149870123561645,4.097938689123962,41.606203909562765
US0395872098,2022,0.121,0.3,8.027,6.557526,Automobiles,2.4149870123561645,4.097938689123962,41.606203909562765
US54405Q2093,2022,0.007,0.033,0.725,0.194,Automobiles,2.4149870123561645,4.097938689123962,41.606203909562765
US3073597037,2022,0.0,0.0,0.0,0.0,Automobiles,2.4149870123561645,4.097938689123962,41.606203909562765
CA35954F1080,2022,0.0,0.0,13.964,0.0,Automobiles,2.4149870123561645,4.097938689123962,41.606203909562765
SGXZ55111462,2022,7.61,29.797,5382.358,0.0,Automobiles,2.4149870123561645,4.097938689123962,41.606203909562765
US88160R1014,2023,211.0,466.0,49354.0,96773.0,Automobiles,2.7659329948709086,6.0609658033513405,63.477081209635514
CNE100000296,2023,931.916,11409.5,69356.978,602315.354,Automobiles,2.7659329948709086,6.0609658033513405,63.477081209635514
US50202M1027,2023,29.995,171.571,36314.349,123851.332,Automobiles,2.7659329948709086,6.0609658033513405,63.477081209635514
US62914V1061,2023,31.876,91.048,5897.924,55617.933,Automobiles,2.7659329948709086,6.0609658033513405,63.477081209635514
US3453708600,2023,1108.81,1355.15,384120.0,176191.0,Automobiles,2.7659329948709086,6.0609658033513405,63.477081209635514
US98422D1054,2023,27.043,130.208,5.491,30676.067,Automobiles,2.7659329948709086,6.0609658033513405,63.477081209635514
US7311052010,2023,,,,,Automobiles,2.7659329948709086,6.0609658033513405,63.477081209635514
CNE100005K77,2023,8.453,49.119,3418.616,16746.689,Automobiles,2.7659329948709086,6.0609658033513405,63.477081209635514
CNE100001TJ4,2023,196.551,401.846,29253.518,197949.177,Automobiles,2.7659329948709086,6.0609658033513405,63.477081209635514
US5494981039,2023,21.168,31.327,341.362,595.271,Automobiles,2.7659329948709086,6.0609658033513405,63.477081209635514
TH3545010003,2023,53.375,27.232,117.494,30074.43723,Automobiles,2.7659329948709086,6.0609658033513405,63.477081209635514
INE260D01016,2023,0.046,5.793,6.704,10907.608,Automobiles,2.7659329948709086,6.0609658033513405,63.477081209635514
US0395872098,2023,,,,,Automobiles,2.7659329948709086,6.0609658033513405,63.477081209635514
US54405Q2093,2023,0.096,0.296,3.404,2.34,Automobiles,2.7659329948709086,6.0609658033513405,63.477081209635514
US3073597037,2023,0.016,0.045,0.055,0.784,Automobiles,2.7659329948709086,6.0609658033513405,63.477081209635514
CA35954F1080,2023,0.0,0.0,14.043,0.0,Automobiles,2.7659329948709086,6.0609658033513405,63.477081209635514
SGXZ55111462,2023,35.584,95.468,806.577,1204.791861,Automobiles,2.7659329948709086,6.0609658033513405,63.477081209635514
US5949181045,2010,25.004,315.906,750.381,62484.0,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
US0231351067,2010,4461.58,10189.937,2322.034,34204.0,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
US68389X1054,2010,14.113,434.167,322.086,26820.0,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
US02079K3059,2010,22.419,1046.005,207.819,29321.0,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
US01609W1027,2010,161.393,368.976,66.307,6670.0,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
US4592001014,2010,499.647,2305.075,1662.716,99870.0,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
US81762P1021,2010,1.463,14.956,0.52,43.329,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
SE0000108656,2010,30.0,174.0,18443.0,203348.0,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
US6974351057,2010,0.003,0.737,0.586,48.782,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
FR0000051732,2010,13.283,109.66,1103.197,5020.6,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
US34959E1091,2010,1.026,3.231,3.899,324.696,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
US90138F1021,2010,,,,,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
US00971T1016,2010,0.34,74.5,63.0,1023.586,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
US6687711084,2010,5.727,168.29,22.205,5985.0,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
FR0000121329,2010,114.0,174.0,97.0,13124.8,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
US22788C1053,2010,,,,,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
US7501021056,2010,,,,,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
JP3877600001,2010,508.376,198.854,371.347,3279969.0,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
US8334451098,2010,,,,,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
US26210C1045,2010,,,,,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
US23804L1035,2010,,,,,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
JP3816600005,2010,4.433,17.626,18.342,141682.899,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
US67059N1081,2010,,,,,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
US88076W1036,2010,0.724,18.747,23.25,1936.0,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
JP3637300009,2010,13.381,6.863,13.082,95391.0,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
US60937P1066,2010,,,,,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
US98980G1022,2010,,,,,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
JP3689500001,2010,17.141,828.603,14.471,110832.0,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
IL0002730112,2010,1.332,7.28,10.356,689.451,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
IL0010824113,2010,0.099,8.532,13.185,1097.868,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
US2681501092,2010,,,,,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
US18915M1071,2010,,,,,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
US98980F1049,2010,,,,,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
US70438V1061,2010,,,,,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
US10316T1043,2010,,,,,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
JP3400400002,2010,0.264,45.088,22.79,127317.0,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
US49639K1016,2010,,,,,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
FI0009000277,2010,0.093,37.402,15.152,1713.7,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
CA53229C1077,2010,,,,,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
CNE1000041K3,2010,,,,,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
NO0004822503,2010,4.126,4.833,1.179,17131.2,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
JP3544000007,2010,584.882,752.393,1452.067,765840.0,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
US2041661024,2010,5.168,2.934,3.255,271.025,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
US92511U1025,2010,,,,,Software and Tech Services,0.38327204234338147,5.427207493995038,21.911375182286392
