Isin,Year,SR001,SR002,SR003,SR004
US9222801022,2022,1.559999943,0,0.694761693,5.744731426
CNE100000ZD6,2022,1.110000014,0,0.14539507,4.808154583
US98983V1061,2022,2.470000029,2.074090242,0.789543271,6.143092155
CH0012268360,2022,0.930000007,0,0.107801571,3.976110697
GB00B01QGK86,2022,3.170000076,3.03371501,1.037210584,7.370176315
US98585N1063,2022,1.600000024,0,0.694761693,5.973376274
JP3346200003,2022,1.649999976,1.19232142,0.555651248,4.195722103
US81374A1051,2022,1.570000052,0,0.481670111,6.409957886
JP3346300001,2022,2.230000019,2.582885981,0.688929975,4.610589027
US53261M2035,2022,1.549999952,0,0.694761693,5.682430267
FR0011040500,2022,2.380000114,2.697739363,0.668799579,5.153616905
KR7035420009,2022,2.970000029,3.850641012,1.145226121,6.099878311
FR0000071797,2022,3.079999924,6.842815399,0.907620549,3.361902714
TW0006689003,2022,5.789999962,6.102889538,5.910140514,5.336203098
DE0005419105,2022,3.200000048,4.61760807,1.31072557,4.906508446
US12468P1049,2022,1.460000038,0,0.432836443,5.922828674
US91544A1097,2022,1.580000043,0,0.694761693,5.871930122
JP3545130001,2022,1.230000019,0,0.260573953,5.167542458
JP3539000004,2022,2.140000105,3.181169271,0.14539507,4.922212601
DE000A288904,2022,1.149999976,0,0.570376635,3.918353796
CNE000001BB0,2022,1.840000033,2.497696638,0,4.818585396
IT0005037210,2022,1.169999957,0,0.561332703,4.057816029
FR0012882389,2022,2.619999886,2.600262642,1.150400996,5.200917244
CNE100001S32,2022,1.00999999,0,0,4.731844902
INE356A01018,2022,4.380000114,3.590439558,4.165782928,5.546566963
JP3100700008,2022,1.379999995,0,0.694761693,4.795660973
US90114C1071,2022,3.019999981,4.644007206,1.545080304,3.750884771
JP3712500002,2022,1.120000005,0.033340767,0.43990615,4.015576839
BE0974371032,2022,1.909999967,2.247572422,0.574109674,3.906040668
JP3126330004,2022,2.460000038,2.776332617,0.784378529,5.141251087
SE0015961222,2022,2.160000086,0,2.061192513,5.749477863
GB00BMTV7393,2022,3.549999952,3.509175062,2.351871967,6.022271156
US68287N1000,2022,1.850000024,0,0.887223721,6.801145077
SE0016101844,2022,2.660000086,2.363730669,0.766844571,6.66975069
US10921T1016,2022,1.75,0,0.694761693,6.78553772
JP3305560009,2022,1.129999995,0,0.38074249,4.281130791
US7433121008,2022,4.619999886,6.698353291,2.094973564,6.733783722
JP3310250000,2022,1.370000005,0,0.38074249,5.590682983
CNE000000KJ6,2022,1.789999962,1.50903213,0.357088864,4.893322945
US22207T1016,2022,1.5,0,0.560772002,5.804650307
JP3284000001,2022,1.190000057,0,0.357088864,4.688474178
US94724R1086,2022,1.519999981,0,0.694761693,5.545029163
IT0001454435,2022,3.960000038,5.435373783,2.077358007,5.48474741
SA0007879543,2022,2.99000001,2.149895191,2.61383462,4.688245296
JP3105010007,2022,2.25999999,1.50903213,1.075400352,5.32945919
CNE100000M47,2022,1.519999981,1.005077362,0.086157337,5.201501369
FI4000519228,2022,2.75999999,3.010730743,1.22218585,5.133876324
FI4000519236,2022,2.5,4.007250309,0.357088864,4.983916759
US1263271058,2022,1.370000005,0,0.269633502,5.894176006
JP3546300009,2022,0.930000007,0,0.260070175,3.559465408
JP3152750000,2022,2.309999943,3.142843962,1.258353114,3.526277065
US92347M1009,2022,1.24000001,0,0.356566131,4.928628445
JP3436300002,2022,1.110000014,0,0.260070175,4.526970863
JP3351050004,2022,1.379999995,0,0.749408007,4.672606945
AU0000119307,2022,2.799999952,1.50903213,1.715598702,6.379302025
JP3601600004,2022,2.200000048,2.43903017,0.694761693,4.615237713
JP3108060009,2022,2.069999933,2.96159029,0.258263946,4.544402599
ES0105102000,2022,0.829999983,0,0.164820418,3.287019253
AU000000MP15,2022,1.519999981,0,0.357088864,6.507497311
JP3272600002,2022,1.039999962,0,0.260573953,4.121875286
JP3351070002,2022,2.339999914,2.544353008,0.692219615,5.110168457
JP3436400000,2022,1.070000052,0,0.555651248,3.566280842
KR7112040001,2022,1.99000001,3.370981455,0.758772731,3.660583973
CNE100000QL8,2022,1,0,0,4.68616724
JP3765250000,2022,2.269999981,2.990634441,0.455659807,4.8734231
JP3311540003,2022,1.899999976,1.796775103,0.38074249,4.949967384
JP3549020000,2022,1.159999967,0,0.273841292,4.75508213
FR0000072597,2022,1.179999948,0,0.588367879,4.000573158
CNE100002PW3,2022,1.129999995,0,0.086157337,5.113638401
JP3431200009,2022,1.159999967,0,0.311199218,4.612711906
JP3910700008,2022,1.379999995,0,1.075400352,3.930386782
JP3386040004,2022,0.980000019,0,0.260070175,3.792330503
IT0005412504,2022,1.440000057,0,2.397295952,2.054859161
JP3801470000,2022,1.379999995,0,0.555651248,5.161457062
FR0004050250,2022,2.710000038,2.704380035,1.551162243,4.582840443
FR0010291245,2022,1.580000043,0,0.615878522,6.081946373
US75704L1044,2022,1.610000014,0,0.560772002,6.421883583
JP3422190003,2022,1.25,0,0.38074249,4.924990177
SE0007604061,2022,0.930000007,0,0,4.29416275
MX01ID000009,2022,4.900000095,6.375945568,4.521950722,3.216210842
CNE100000MJ1,2022,1.480000019,0,1.067865252,4.660945415
JP3152790006,2022,2.450000048,4.163751602,0.945384383,4.521746159
AU000000IRI3,2022,1.629999995,0,0.481670111,6.755682468
US2480191012,2022,3.039999962,0,2.686392307,7.040207386
JP3651400008,2022,1.450000048,0,1.502450824,3.482724428
JP3120110006,2022,2.160000086,2.303897619,0.570376635,4.937475204
JP3346970001,2022,1.139999986,0,0.29712069,4.046748161
SE0005851706,2022,1.840000033,0,0.834832311,6.893235207
CNE000000DM5,2022,1.789999962,0.883096516,0.628652394,4.744615555
SE0012313302,2022,0.930000007,0,0,4.274351597
JP3852000003,2022,1.220000029,0,0.260573953,5.125388622
JP3350930008,2022,1.090000033,0,0.260573953,4.412233353
JP3201900002,2022,2.220000029,2.004744053,0.694761693,5.294261456
GB00BN4M3M55,2022,2.119999886,3.051137924,0.47530973,4.106214046
ES0105093001,2022,1.710000038,2.143439054,0.828069508,2.638482332
JP3271100004,2022,1.350000024,0,0.46641922,5.220154762
JP3772000000,2022,1.139999986,0.030532587,0.793940663,4.136824608
ES0105509006,2022,0.670000017,0,0.173791721,2.488251209
JP3977060007,2022,1.039999962,0,0.260070175,4.107738972
SE0000141137,2022,1.070000052,0,0.77780813,3.054087162
CNE100001120,2022,2.890000105,3.135746479,1.304671526,5.325579643
JP3159930001,2022,1.269999981,0,0.555651248,4.543988705
JP3351000009,2022,0.930000007,0,0.14539507,3.870325327
JP3168300006,2022,1.120000005,0,0.260573953,4.535307407
MT0000400102,2022,1.399999976,1.16045E-05,0.710586011,3.572392702
SE0009697220,2022,2.890000105,2.294969559,1.019446492,7.214242935
JP3630000002,2022,1.179999948,0,0.260070175,4.869104385
JP3400090001,2022,1.309999943,0,0.260070175,5.585542679
JP3758230001,2022,2.220000029,2.404340744,0.630011261,4.926095486
IT0001498481,2022,1.120000005,0,0.797272503,3.438436985
NO0012861667,2022,1.950000048,1.645234823,0.983934522,3.927619696
CNE100000VR5,2022,1.600000024,0,1.692098022,4.780211449
US3061372096,2022,1.610000014,0,0.481670111,6.640940189
CNE1000010B7,2022,1.120000005,0,0,5.378941059
DE000A2E4SV8,2022,0.779999971,0,0.237478346,2.867284775
DK0061549052,2022,0.600000024,0,0,2.558439732
JP3130230000,2022,1.190000057,0,0.260070175,4.927480698
KYG5264Y1089,2022,2.25999999,3.620080471,0.990806222,3.991027832
JP3346170008,2022,2.059999943,2.353187799,0.357088864,4.964687347
JP3268870007,2022,0.980000019,0,0.094053313,4.174759865
KR7000390005,2022,2.700000048,2.45418334,1.430972457,4.743433475
JP3101100000,2022,1.50999999,0.688950539,0.307558835,5.297180176
GB0033600353,2022,3.25999999,2.226840258,3.338944435,5.184887886
GRS802003004,2022,0.879999995,0,0.390752435,3.004145145
DK0010270347,2022,2.700000048,1.652683377,1.752632618,6.087752342
GB00BYYX6C66,2022,1.24000001,0,0.198390529,5.377307415
DK0061113511,2022,1.309999943,0,1.059338212,3.64611268
NZVGLE0003S1,2022,2.549999952,2.342248917,0.589448512,6.661953926
JP3802950000,2022,1.309999943,0,0.561332703,4.740208626
JP3564600009,2022,0.779999971,0,0,3.952905416
JP3765220003,2022,1.659999967,0,0.936041772,5.248992443
JP3765120005,2022,1.379999995,0,0.506677032,4.74176693
JP3713400004,2022,1.769999981,0,0.817969441,4.808767796
US92823T2078,2022,1.25,0,0.694761693,4.147562504
JP3654100001,2022,1.940000057,2.451667547,0.260070175,4.586242676
IT0005440893,2022,2.680000067,2.114755869,1.325704694,5.75056076
US26253C2017,2022,1.350000024,0,0.357088864,5.543994904
FR0014005DA7,2022,3.539999962,4.650687695,0.851333678,7.496037006
NO0012916131,2022,4.289999962,3.886998653,3.282665968,6.275254726
US00676P1075,2022,2.319999933,1.005077362,0.694761693,7.550665379
IT0005433740,2022,1.970000029,3.68501997,0.79768002,2.197473764
CNE0000001Y0,2022,1.149999976,0,0,5.533856392
SGXZ19450089,2022,1.159999967,0,0,5.60840416
