ISIN,BI350,BI493,EG056,EG057,ES018,ES019,ES096,F1754,F1769,RX262,ES643,IS010,EG017,EG018,EG030,SR001,SR002,SR003,SR004,SR205,SR217,SR238,SR200,SR211,SR711,SR731,SR727,SR718,SR715,SR005,SR035,SR064,SR084,BI588,BI589,BI590,SR208,SR235,SR231,SR249,ST024,SR752,SR754,SR756,SR760,SR724,SR721,Year
AU0000119307,0,#N/A N/A,50.02,34.233,#N/A N/A,#N/A N/A,37.5,20,#N/A N/A,#N/A N/A,#N/A N/A,182.465,2.772,1.609,1.492,3.039999962,1.50903213,2.245826244,6.379302025,3,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,2.193605661,3.873032808,#N/A Field Not Applicable,5.648832798,7.703722477,5.827667713,6.958563805,11.843625,-14.948636,-3.105011,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,1.097493768,#N/A Field Not Applicable,3,#N/A Field Not Applicable,
JP3601600004,0,#N/A N/A,27.168,30.971,#N/A N/A,#N/A N/A,14.28569984,80,#N/A N/A,#N/A N/A,#N/A N/A,15446.314,2.727,1.329,2.818,2.960000038,4.176610947,1.218748689,4.615237713,5.107162952,3,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,2.193605661,3.831248522,#N/A Field Not Applicable,4.595756054,0.804799616,8.603578568,7.229366302,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.765331209,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
JP3108060009,0,#N/A N/A,44.375,24.56,#N/A N/A,#N/A N/A,12.5,50,17.20000076,#N/A N/A,#N/A N/A,16573.512,0,0.127,4.669,2.210000038,3.097792149,0.427507609,4.544402599,6.584305286,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0,0.850467682,#N/A Field Not Applicable,4.551986217,1.615766287,6.190982342,8.165923119,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.765331209,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
ES0105102000,0,#N/A N/A,40.112,36.778,#N/A N/A,#N/A N/A,20,30,38.68999863,#N/A N/A,#N/A N/A,102.5656216,2.5,1.248,0.366,0.810000002,0,0.130347922,3.287019253,0,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0,0.72936976,#N/A Field Not Applicable,4.582069874,0.750087619,6.431773186,1.390261769,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
AU000000MP15,0,#N/A N/A,54.719,7.578,#N/A N/A,#N/A N/A,42.85710144,50,#N/A N/A,#N/A N/A,#N/A N/A,153.083,2.326,1.176,1.888,1.519999981,0,0.357088864,6.507497311,0,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.592423439,0.592423439,#N/A Field Not Applicable,5.819591999,6.041010857,9.165592194,4.957794189,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.412249893,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
JP3272600002,0,#N/A N/A,65.049,45.983,#N/A N/A,#N/A N/A,11.1111002,30,#N/A N/A,#N/A N/A,#N/A N/A,14931.704,2.304,1.066,3.021,1.080000043,0,0.333221495,4.121875286,0,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0,0.346048117,#N/A Field Not Applicable,4.709135056,0,7.493217945,7.88058567,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.765331209,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
JP3351070002,0,#N/A N/A,9.261,10.785,#N/A N/A,#N/A N/A,27.27269936,30,21.70000076,#N/A N/A,#N/A N/A,23320.409,0.007,0.377,1.034,2.599999905,3.483143568,0.694066703,5.110168457,7.487224579,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,2.193605661,0.589065373,#N/A Field Not Applicable,5.371845245,0.915747344,8.758162498,8.420182228,10.524743,-16.123938,-5.599196,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.765331209,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
JP3436400000,0,#N/A N/A,58.03,83.014,#N/A N/A,#N/A N/A,7.142859936,30,18.39999962,#N/A N/A,#N/A N/A,15883.837,2.507,1.191,2.38,1.120000005,0,0.650270104,3.566280842,0,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,1.097493768,1.097493768,#N/A Field Not Applicable,2.484071255,0,8.4375,8.579731941,12.001271,-15.179013,-3.177742,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.765331209,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
KR7112040001,0,#N/A N/A,5.861,1.516,#N/A N/A,#N/A N/A,20,0,25.73999977,#N/A N/A,#N/A N/A,605252.4283,0.111,1.715,0.686,1.99000001,3.370981455,0.758772731,3.660583973,3.370981455,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,1.844807982,1.923242807,#N/A Field Not Applicable,3.135715008,1.895274639,6.031414032,4.711979866,6.973028,-17.101721,-10.128694,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0,0,#N/A Field Not Applicable,#N/A Field Not Applicable,
CNE100000QL8,0,#N/A N/A,44.116,4.328,#N/A N/A,#N/A N/A,0,0,#N/A N/A,#N/A N/A,#N/A N/A,1015.145174,3.249,1.801,0.803,1,0,0,4.68616724,0,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0,0,#N/A Field Not Applicable,4.538301945,2.264629126,7.086885929,6.034584045,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
JP3765250000,0,100,5.075,5.508,#N/A N/A,#N/A N/A,28.57139969,70,#N/A N/A,0.01681784,42,17357,0,0.119,0.506,2.119999886,2.434884787,0.458111763,4.8734231,5.057627201,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.592423439,0.472491235,#N/A Field Not Applicable,4.517127514,1.058785677,8.75418663,8.442167282,12.880693,-16.937857,-4.057164,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.765331209,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
JP3311540003,0,#N/A N/A,68.189,91.448,#N/A N/A,#N/A N/A,0,30,28.60000038,#N/A N/A,#N/A N/A,15023,1.185,1.929,3.641,1.950000048,1.796775103,0.469964474,4.949967384,1.070602417,3,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0,1.097493768,#N/A Field Not Applicable,3.920156479,1.479499936,8.504546165,9.990938187,11.783897,-14.054355,-2.270457,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.765331209,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
JP3549020000,0,#N/A N/A,163.58,24.381,#N/A N/A,#N/A N/A,16.66670036,50,#N/A N/A,#N/A N/A,#N/A N/A,11512,1.734,0.799,9.591,1.179999948,0,0.306854874,4.75508213,0,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0,0.859857082,#N/A Field Not Applicable,5.070808887,1.20574522,6.946264744,8.381652832,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.412249893,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
FR0000072597,0,#N/A N/A,8.348,9.525,#N/A N/A,#N/A N/A,42.85710144,20,#N/A N/A,#N/A N/A,#N/A N/A,73.321,0.12,0.083,0.531,1.110000014,0,0.459928304,4.000573158,0,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0,1.850665212,#N/A Field Not Applicable,5.893555641,3.513689518,3.221641302,2.306596518,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.412249893,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
CNE100002PW3,0,#N/A N/A,48.45,6.901,#N/A N/A,#N/A N/A,33.33330154,10,#N/A N/A,#N/A N/A,#N/A N/A,870.4937226,2.699,1.511,1.302,1.129999995,0,0.086157337,5.113638401,0,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.592423439,0,#N/A Field Not Applicable,5.605373859,2.094557524,7.086885929,6.902822018,10.703585,-15.767003,-5.063418,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
JP3431200009,0,#N/A N/A,66.472,20.997,#N/A N/A,#N/A N/A,14.28569984,40,#N/A N/A,#N/A N/A,#N/A N/A,11334.366,1.663,0.682,2.466,1.179999948,0,0.353327394,4.612711906,0,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0,1.144003153,#N/A Field Not Applicable,4.469943523,1.389721274,6.97290659,8.285616875,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.412249893,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
JP3910700008,0,#N/A N/A,65.44,44.996,#N/A N/A,#N/A N/A,8.333330154,30,#N/A N/A,#N/A N/A,#N/A N/A,43971,5.234,2.847,11.188,1.429999948,0,1.184471965,3.930386782,0,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0,1.097493768,#N/A Field Not Applicable,2.887700081,0.915747344,7.593569279,8.016279221,11.443955,-15.988887,-4.544932,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.765331209,#N/A Field Not Applicable,3,#N/A Field Not Applicable,
JP3386040004,0,#N/A N/A,74.781,40.038,#N/A N/A,#N/A N/A,11.1111002,10,39.90000153,#N/A N/A,#N/A N/A,17499.962,2.751,1.338,4.541,1.080000043,0,0.469964474,3.792330503,0,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0,1.097493768,#N/A Field Not Applicable,3.080978155,1.479499936,6.528942108,6.175853729,10.98778,-17.975087,-6.987307,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.765331209,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
IT0005412504,0,#N/A N/A,45.118,13.159,#N/A N/A,#N/A N/A,33.33330154,50,#N/A N/A,#N/A N/A,#N/A N/A,66.489053,1.576,0.91,0.514,1.659999967,0,3.081756353,2.054859161,0,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,9.642854691,3.64530921,#N/A Field Not Applicable,3.521203279,0,4.011795998,0.678045452,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,3.570854425,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
JP3801470000,0,#N/A N/A,5.761,13.817,#N/A N/A,#N/A N/A,20,60,#N/A N/A,#N/A N/A,#N/A N/A,28491.409,0.346,8.172,0.543,1.379999995,0,0.555651248,5.161457062,0,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,1.097493768,0.592423439,#N/A Field Not Applicable,4.49349165,1.389721274,8.653268814,9.998077393,11.20925,-15.776814,-4.567564,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.765331209,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
FR0004050250,0,100,6.911,4.417,#N/A N/A,#N/A N/A,42.85710144,50,#N/A N/A,12.35335803,#N/A N/A,741.175,0.511,1.646,2.965,2.769999981,2.7707026,1.646213889,4.582840443,5.826425552,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.592423439,2.918552876,#N/A Field Not Applicable,3.533494473,3.529744148,6.056680202,6.873326302,9.700883,-16.769706,-7.068823,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.765331209,#N/A Field Not Applicable,3,#N/A Field Not Applicable,
FR0010291245,0,#N/A N/A,63.116,47.498,#N/A N/A,#N/A N/A,40,50,#N/A N/A,#N/A N/A,#N/A N/A,61.634,1.449,0.659,1.489,1.580000043,0,0.615878522,6.081946373,0,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,2.193605661,1.958568931,#N/A Field Not Applicable,7.432602882,5.722176552,3.221641302,9.319265366,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
US75704L1044,0,#N/A N/A,59.283,12.939,#N/A N/A,#N/A N/A,20,0,#N/A N/A,#N/A N/A,#N/A N/A,60.204,1.551,0.937,0.812,1.610000014,0,0.560772002,6.421883583,0,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,2.193605661,0,#N/A Field Not Applicable,5.120150089,7.840949059,5.182971954,9.792974472,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.765331209,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
JP3422190003,0,#N/A N/A,63.988,28.998,#N/A N/A,#N/A N/A,0,20,#N/A N/A,#N/A N/A,#N/A N/A,8534.531,1.367,0.605,1.431,1.230000019,0,0.341480225,4.924990177,0,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0,0.387683243,#N/A Field Not Applicable,4.963411331,1.479499936,7.131173611,8.889688492,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.765331209,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
SE0007604061,0,#N/A N/A,99.646,410.934,#N/A N/A,#N/A N/A,0,0,#N/A N/A,#N/A N/A,#N/A N/A,52.905,2.95,1.836,0.486,0.930000007,0,0,4.29416275,0,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0,0,#N/A Field Not Applicable,4.962966442,2.094424725,7.776041508,2.158209562,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
MX01ID000009,0,84.4261,411.977,63.607,#N/A N/A,#N/A N/A,8.333330154,80,#N/A N/A,10.86737112,#N/A N/A,27309.733,21.288,35.134,530.899,4.900000095,6.375945568,4.521950722,3.216210842,5.893401623,#N/A Field Not Applicable,#N/A Field Not Applicable,7.080882072,#N/A Field Not Applicable,3.056013107,5.531612873,#N/A Field Not Applicable,5.367704868,#N/A Field Not Applicable,2.726688147,0,7.776041508,5.633503914,13.553115,-33.874413,-20.321297,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,3.333333254,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,
CNE100000MJ1,0,100,40.896,16.999,#N/A N/A,0.01086,#N/A N/A,70,#N/A N/A,3.521707075,#N/A N/A,7793.720542,0.814,13.473,27.371,1.590000033,0,1.297500968,4.660945415,#N/A Field Not Applicable,#N/A Field Not Applicable,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0,#N/A Field Not Applicable,3.747517824,0,4.284963131,1.980484009,7.086885929,7.270795822,8.823529,-44.117647,-35.294118,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0,#N/A Field Not Applicable,#N/A Field Not Applicable,1,
JP3152790006,0,#N/A N/A,15.212,16.152,#N/A N/A,#N/A N/A,18.18180084,50,39.59999847,#N/A N/A,#N/A N/A,61387.014,0.004,2.642,3.856,2.519999981,4.163751602,1.056153417,4.521746159,4.163751602,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,1.844807982,3.475098848,#N/A Field Not Applicable,3.943289042,1.551995158,7.843978882,7.146033764,6.560824,-22.511705,-15.950881,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0,0,#N/A Field Not Applicable,#N/A Field Not Applicable,
AU000000IRI3,0,#N/A N/A,111.975,118.639,#N/A N/A,#N/A N/A,33.33330154,20,#N/A N/A,#N/A N/A,#N/A N/A,69.828,1.302,1.273,2.455,1.629999995,0,0.481670111,6.755682468,0,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.592423439,0.592423439,#N/A Field Not Applicable,6.556331158,7.993431568,7.25786829,4.612772942,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.765331209,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
US2480191012,0,#N/A N/A,38.53,32.053,#N/A N/A,#N/A N/A,22.22220039,10,#N/A N/A,#N/A N/A,#N/A N/A,2192.26,26.102,44.869,7.14,2.960000038,0,2.531362534,7.040207386,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,4.499518871,1.729482055,#N/A Field Not Applicable,7.931907654,6.609045982,5.223451614,9.050164223,10.321103,-30.120076,-19.798973,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,2,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,
JP3651400008,0,#N/A N/A,1063.515,3751.563,#N/A N/A,#N/A N/A,0,20,#N/A N/A,#N/A N/A,#N/A N/A,135006,20.096,23.039,894.037,1.450000048,0,1.502450824,3.482724428,0,#N/A Field Not Applicable,0,0,#N/A Field Not Applicable,3,2,0,0,#N/A Field Not Applicable,3.392419815,1.058785677,4.770602703,6.964317799,16.708291,-36.96415,-20.25586,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,3,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,
